LIST,IP_ADDRESS,SITE_CODE,CANONICAL_LOCATION,NET_TYPE,CIDR,HOST_MASTER_MATCH,SERVER_NAME,PRIMARY_ACRONYM,APM_IDS,APP_ACRONYMS,BUSINESS_UNIT,HERITAGE,TECH_OWNER,GATEWAY_OBJECT_NAME,PARENT_FW_SERIAL,PARENT_DEVICE_GROUPS,PARENT_AMBIGUOUS,EVENT_COUNT,TOTAL_VISIT_VOLUME,FIRST_SEEN,LAST_SEEN,NOTES
CORRELATION_LOG_SOURCE_IP,10.141.208.180,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,18,2025/11/11 05:28:27,2025/11/11 05:28:27,
CORRELATION_LOG_SOURCE_IP,10.141.208.187,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,13,2026/02/16 15:56:31,2026/02/16 15:56:31,
CORRELATION_LOG_SOURCE_IP,10.141.208.193,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,43,2025/11/07 12:10:00,2025/11/07 12:10:00,
CORRELATION_LOG_SOURCE_IP,10.141.208.196,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2025/11/25 10:42:45,2025/11/25 10:42:45,
CORRELATION_LOG_SOURCE_IP,10.141.208.20,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,33,3300,2025/09/30 09:09:32,2025/12/17 19:02:45,
CORRELATION_LOG_SOURCE_IP,10.141.208.208,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,3,60,2025/09/12 07:07:04,2026/02/09 12:51:26,
CORRELATION_LOG_SOURCE_IP,10.141.208.226,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,45,2025/10/01 10:40:44,2025/10/01 10:40:44,
CORRELATION_LOG_SOURCE_IP,10.141.208.237,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,35,2025/12/18 16:51:59,2025/12/18 16:51:59,
CORRELATION_LOG_SOURCE_IP,10.141.208.251,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,22,2026/01/30 07:26:27,2026/01/30 07:26:27,
CORRELATION_LOG_SOURCE_IP,10.141.208.61,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,3,257,2025/08/22 17:49:53,2025/08/28 14:24:09,
CORRELATION_LOG_SOURCE_IP,10.141.208.86,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,5,345,2025/09/19 12:15:03,2025/10/07 12:36:29,
CORRELATION_LOG_SOURCE_IP,10.141.209.127,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,17,2025/12/30 05:23:21,2025/12/30 05:23:21,
CORRELATION_LOG_SOURCE_IP,10.141.209.133,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,15,2026/01/05 19:15:07,2026/01/05 19:15:07,
CORRELATION_LOG_SOURCE_IP,10.141.209.137,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,87,2026/02/05 21:28:00,2026/02/05 21:28:00,
CORRELATION_LOG_SOURCE_IP,10.141.209.194,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,14,2026/01/21 08:36:58,2026/01/21 08:36:58,
CORRELATION_LOG_SOURCE_IP,10.141.209.209,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,13,2025/10/27 16:26:53,2025/10/27 16:26:53,
CORRELATION_LOG_SOURCE_IP,10.141.209.210,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,14,2025/12/11 11:12:32,2025/12/11 11:12:32,
CORRELATION_LOG_SOURCE_IP,10.141.209.214,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,14,2026/01/22 07:11:19,2026/01/22 07:11:19,
CORRELATION_LOG_SOURCE_IP,10.141.209.223,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,29,2026/02/13 07:02:10,2026/02/13 07:02:10,
CORRELATION_LOG_SOURCE_IP,10.141.209.241,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,25,2025/11/17 08:40:07,2025/11/17 08:40:07,
CORRELATION_LOG_SOURCE_IP,10.141.209.244,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,23,2026/02/23 10:38:57,2026/02/23 10:38:57,
CORRELATION_LOG_SOURCE_IP,10.141.21.120,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,3,61,2025/10/03 12:52:21,2026/02/23 13:59:46,
CORRELATION_LOG_SOURCE_IP,10.141.21.51,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,56,2025/10/01 08:49:45,2025/10/01 08:49:45,
CORRELATION_LOG_SOURCE_IP,10.141.210.137,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,48,2025/11/17 15:11:02,2025/11/17 15:11:02,
CORRELATION_LOG_SOURCE_IP,10.141.210.152,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,7,136,2025/08/24 22:45:17,2025/09/22 10:11:40,
CORRELATION_LOG_SOURCE_IP,10.141.210.223,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,3,105,2025/09/08 17:23:16,2025/10/09 15:04:41,
CORRELATION_LOG_SOURCE_IP,10.141.210.53,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,16,2026/02/18 11:34:27,2026/02/18 11:34:27,
CORRELATION_LOG_SOURCE_IP,10.141.210.56,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,38,2026/02/02 08:20:18,2026/02/02 08:20:18,
CORRELATION_LOG_SOURCE_IP,10.141.210.80,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,57,3620,2025/08/21 11:54:49,2026/02/27 08:24:33,
CORRELATION_LOG_SOURCE_IP,10.141.211.161,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,20,2025/10/10 17:17:45,2025/10/10 17:17:45,
CORRELATION_LOG_SOURCE_IP,10.141.211.226,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,18,2026/01/14 12:22:49,2026/01/14 12:22:49,
CORRELATION_LOG_SOURCE_IP,10.141.211.69,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,2,31,2026/01/08 10:08:06,2026/01/13 15:03:49,
CORRELATION_LOG_SOURCE_IP,10.141.212.17,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,4,60,2025/09/02 05:46:56,2025/11/17 12:37:19,
CORRELATION_LOG_SOURCE_IP,10.141.212.200,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,15,2025/10/01 16:13:27,2025/10/01 16:13:27,
CORRELATION_LOG_SOURCE_IP,10.141.212.245,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,19,2025/12/04 09:13:55,2025/12/04 09:13:55,
CORRELATION_LOG_SOURCE_IP,10.141.212.29,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,18,2025/11/04 08:19:40,2025/11/04 08:19:40,
CORRELATION_LOG_SOURCE_IP,10.141.212.43,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,14,2026/02/06 06:09:17,2026/02/06 06:09:17,
CORRELATION_LOG_SOURCE_IP,10.141.212.61,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,100,2025/09/19 09:37:40,2025/09/19 09:37:40,
CORRELATION_LOG_SOURCE_IP,10.141.212.76,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,11,2025/12/20 06:31:46,2025/12/20 06:31:46,
CORRELATION_LOG_SOURCE_IP,10.141.213.131,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,40,3906,2025/08/21 11:18:08,2025/11/28 13:57:36,
CORRELATION_LOG_SOURCE_IP,10.141.213.149,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2025/12/03 12:32:18,2025/12/03 12:32:18,
CORRELATION_LOG_SOURCE_IP,10.141.213.162,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,29,2026/01/27 09:24:14,2026/01/27 09:24:14,
CORRELATION_LOG_SOURCE_IP,10.141.213.203,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,15,2025/11/03 06:16:44,2025/11/03 06:16:44,
CORRELATION_LOG_SOURCE_IP,10.141.213.224,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,20,681,2025/08/22 12:14:18,2025/10/07 08:12:36,
CORRELATION_LOG_SOURCE_IP,10.141.213.54,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2026/01/20 18:22:01,2026/01/20 18:22:01,
CORRELATION_LOG_SOURCE_IP,10.141.214.178,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2026/01/14 10:34:04,2026/01/14 10:34:04,
CORRELATION_LOG_SOURCE_IP,10.141.214.51,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,15,2025/11/10 17:49:42,2025/11/10 17:49:42,
CORRELATION_LOG_SOURCE_IP,10.141.215.187,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,14,1074,2025/11/20 13:21:44,2026/01/15 07:08:39,
CORRELATION_LOG_SOURCE_IP,10.141.215.235,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,24,2025/12/19 09:46:08,2025/12/19 09:46:08,
CORRELATION_LOG_SOURCE_IP,10.141.215.252,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,2,125,2025/08/22 14:44:41,2025/08/23 22:31:48,
CORRELATION_LOG_SOURCE_IP,10.141.216.117,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,3,211,2025/09/23 17:52:00,2026/01/29 18:50:40,
CORRELATION_LOG_SOURCE_IP,10.141.216.132,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,2,168,2025/09/05 17:02:40,2025/09/11 16:13:02,
CORRELATION_LOG_SOURCE_IP,10.141.216.171,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,69,2025/08/21 11:36:37,2025/08/21 11:36:37,
CORRELATION_LOG_SOURCE_IP,10.141.216.3,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,14,2025/10/03 12:43:28,2025/10/03 12:43:28,
CORRELATION_LOG_SOURCE_IP,10.141.216.30,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2025/12/26 19:42:18,2025/12/26 19:42:18,
CORRELATION_LOG_SOURCE_IP,10.141.217.17,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,30,2703,2025/09/24 11:34:07,2026/02/16 07:46:47,
CORRELATION_LOG_SOURCE_IP,10.141.217.18,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,12,2025/12/22 14:40:47,2025/12/22 14:40:47,
CORRELATION_LOG_SOURCE_IP,10.141.217.98,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,67,2025/09/01 04:19:33,2025/09/01 04:19:33,
CORRELATION_LOG_SOURCE_IP,10.141.218.101,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,24,2026/01/22 03:03:54,2026/01/22 03:03:54,
CORRELATION_LOG_SOURCE_IP,10.141.218.143,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,65,2025/12/29 14:14:49,2025/12/29 14:14:49,
CORRELATION_LOG_SOURCE_IP,10.141.218.160,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,38,2026/01/23 12:58:41,2026/01/23 12:58:41,
CORRELATION_LOG_SOURCE_IP,10.141.218.98,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,2,34,2025/11/25 04:18:55,2025/12/18 06:48:00,
CORRELATION_LOG_SOURCE_IP,10.141.219.190,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,13,2025/09/05 18:27:32,2025/09/05 18:27:32,
CORRELATION_LOG_SOURCE_IP,10.141.219.222,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,15,2026/01/13 10:28:16,2026/01/13 10:28:16,
CORRELATION_LOG_SOURCE_IP,10.141.219.73,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,8,243,2025/08/24 22:40:44,2025/09/15 04:58:43,
CORRELATION_LOG_SOURCE_IP,10.141.22.141,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,20,2026/01/09 07:04:03,2026/01/09 07:04:03,
CORRELATION_LOG_SOURCE_IP,10.141.22.199,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,14,2026/02/02 15:30:58,2026/02/02 15:30:58,
CORRELATION_LOG_SOURCE_IP,10.141.22.207,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,50,2025/12/19 11:30:27,2025/12/19 11:30:27,
CORRELATION_LOG_SOURCE_IP,10.141.22.237,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,16,2025/11/18 09:45:27,2025/11/18 09:45:27,
CORRELATION_LOG_SOURCE_IP,10.141.22.28,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,28,2025/12/11 03:34:56,2025/12/11 03:34:56,
CORRELATION_LOG_SOURCE_IP,10.141.220.59,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.208.0/20,N,,,,,,,,,,,,1,13,2025/09/10 10:04:22,2025/09/10 10:04:22,
CORRELATION_LOG_SOURCE_IP,10.141.224.199,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.224.0/24,N,,,APM0018019,2026NGHRP,HCB Health Care Benefits,AETNA,Mark A HepnerSandeep Kethireddy,,,,,1,12,2026/01/15 06:01:36,2026/01/15 06:01:36,App subnet match
CORRELATION_LOG_SOURCE_IP,10.141.225.38,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,19,2025/10/13 09:20:01,2025/10/13 09:20:01,
CORRELATION_LOG_SOURCE_IP,10.141.226.116,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,46,2025/09/25 15:29:11,2025/09/25 15:29:11,
CORRELATION_LOG_SOURCE_IP,10.141.226.131,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,100,2025/11/25 15:04:16,2025/11/25 15:04:16,
CORRELATION_LOG_SOURCE_IP,10.141.226.138,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,24,2025/12/02 11:07:25,2025/12/02 11:07:25,
CORRELATION_LOG_SOURCE_IP,10.141.226.140,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,100,2025/09/05 18:02:57,2025/09/05 18:02:57,
CORRELATION_LOG_SOURCE_IP,10.141.227.150,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,11,2026/01/16 12:06:59,2026/01/16 12:06:59,
CORRELATION_LOG_SOURCE_IP,10.141.227.93,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,38,2025/10/23 18:42:59,2025/10/23 18:42:59,
CORRELATION_LOG_SOURCE_IP,10.141.228.103,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,52,5200,2025/08/21 11:38:43,2025/12/19 12:42:30,
CORRELATION_LOG_SOURCE_IP,10.141.228.11,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,12,2025/10/28 17:38:19,2025/10/28 17:38:19,
CORRELATION_LOG_SOURCE_IP,10.141.228.166,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,14,2025/12/11 13:32:48,2025/12/11 13:32:48,
CORRELATION_LOG_SOURCE_IP,10.141.228.195,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,37,2025/10/15 16:34:36,2025/10/15 16:34:36,
CORRELATION_LOG_SOURCE_IP,10.141.228.217,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,33,2026/02/18 06:17:00,2026/02/18 06:17:00,
CORRELATION_LOG_SOURCE_IP,10.141.228.222,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,20,2026/02/04 14:16:03,2026/02/04 14:16:03,
CORRELATION_LOG_SOURCE_IP,10.141.228.35,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,26,2026/02/25 02:12:41,2026/02/25 02:12:41,
CORRELATION_LOG_SOURCE_IP,10.141.228.66,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,24,2025/11/13 07:20:39,2025/11/13 07:20:39,
CORRELATION_LOG_SOURCE_IP,10.141.228.71,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,22,2025/12/30 09:07:24,2025/12/30 09:07:24,
CORRELATION_LOG_SOURCE_IP,10.141.228.92,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.228.0/24,N,,,,,,,,,,,,1,11,2025/10/29 05:23:20,2025/10/29 05:23:20,
CORRELATION_LOG_SOURCE_IP,10.141.229.149,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,88,2025/10/06 09:24:45,2025/10/06 09:24:45,
CORRELATION_LOG_SOURCE_IP,10.141.229.160,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,2,50,2025/10/13 19:23:05,2025/10/20 16:08:20,
CORRELATION_LOG_SOURCE_IP,10.141.229.19,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,34,2025/09/22 16:19:57,2025/09/22 16:19:57,
CORRELATION_LOG_SOURCE_IP,10.141.229.219,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,13,2025/09/09 17:07:23,2025/09/09 17:07:23,
CORRELATION_LOG_SOURCE_IP,10.141.229.238,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,58,2025/12/16 11:31:25,2025/12/16 11:31:25,
CORRELATION_LOG_SOURCE_IP,10.141.229.8,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,12,2025/10/08 06:14:05,2025/10/08 06:14:05,
CORRELATION_LOG_SOURCE_IP,10.141.23.188,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,16,2026/02/11 10:58:43,2026/02/11 10:58:43,
CORRELATION_LOG_SOURCE_IP,10.141.23.215,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,18,2026/02/18 13:46:39,2026/02/18 13:46:39,
CORRELATION_LOG_SOURCE_IP,10.141.23.85,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.16.0/20,N,,,,,,,,,,,,1,19,2026/02/26 09:51:47,2026/02/26 09:51:47,
CORRELATION_LOG_SOURCE_IP,10.141.230.109,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,84,2025/10/14 08:08:13,2025/10/14 08:08:13,
CORRELATION_LOG_SOURCE_IP,10.141.230.120,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,12,2025/10/09 14:56:01,2025/10/09 14:56:01,
CORRELATION_LOG_SOURCE_IP,10.141.230.138,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,19,2025/10/03 11:22:01,2025/10/03 11:22:01,
CORRELATION_LOG_SOURCE_IP,10.141.230.142,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,3,300,2026/01/28 11:52:11,2026/01/30 19:54:24,
CORRELATION_LOG_SOURCE_IP,10.141.230.19,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,25,2025/09/22 16:14:15,2025/09/22 16:14:15,
CORRELATION_LOG_SOURCE_IP,10.141.230.200,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,39,2025/11/10 10:24:16,2025/11/10 10:24:16,
CORRELATION_LOG_SOURCE_IP,10.141.230.223,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,23,2026/01/20 17:58:29,2026/01/20 17:58:29,
CORRELATION_LOG_SOURCE_IP,10.141.230.66,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,13,2026/01/15 10:09:47,2026/01/15 10:09:47,
CORRELATION_LOG_SOURCE_IP,10.141.231.184,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,35,2025/09/26 05:58:08,2025/09/26 05:58:08,
CORRELATION_LOG_SOURCE_IP,10.141.231.91,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,27,2025/10/03 16:20:15,2025/10/03 16:20:15,
CORRELATION_LOG_SOURCE_IP,10.141.232.168,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,12,2025/10/15 18:54:43,2025/10/15 18:54:43,
CORRELATION_LOG_SOURCE_IP,10.141.232.17,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,15,2026/01/06 23:43:31,2026/01/06 23:43:31,
CORRELATION_LOG_SOURCE_IP,10.141.232.171,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,16,2025/09/30 10:40:47,2025/09/30 10:40:47,
CORRELATION_LOG_SOURCE_IP,10.141.232.209,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,15,2025/10/08 06:49:55,2025/10/08 06:49:55,
CORRELATION_LOG_SOURCE_IP,10.141.232.210,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,11,2025/10/20 13:53:14,2025/10/20 13:53:14,
CORRELATION_LOG_SOURCE_IP,10.141.233.212,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.233.0/24,N,,,,,,,,,,,,2,43,2025/09/24 06:07:44,2025/10/13 12:54:08,
CORRELATION_LOG_SOURCE_IP,10.141.234.21,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,12,2025/08/25 04:12:19,2025/08/25 04:12:19,
CORRELATION_LOG_SOURCE_IP,10.141.234.216,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,21,2025/12/04 14:35:47,2025/12/04 14:35:47,
CORRELATION_LOG_SOURCE_IP,10.141.234.239,US_AZR_UE2_IS,Cloud - Azure East US 2,User-Access-VDI,10.141.0.0/16,N,,,,,,,,,,,,1,16,2025/10/23 09:08:56,2025/10/23 09:08:56,
